body;question;categorie
"multiplier les bus et les petites lignes de trains et les rendre accessibles à tous (prix) et aux vélos  
Dans les logements collectifs ,installer des laveries communes, créer des potagers et des composts sur le toit
Favoriser le co-voiturage. Les parkings en sortie de village sont de bonnes voies à suivre. 
Autoriser les voitures avec plusieurs passagers à accéder aux centre-villes, les autres sont taxés
rendre obligatoire le ferroutage pour les camions qui traverse le pays y compris pour les camions étrangers ou qui se rendent dans les grandes villes. 
Favoriser les circuits courts, le bio et le zéro déchets tout en sensibilisant les populations 
au niveau local, développer les couloirs pour les vélos sur les rues et les routes, les locations de vélos (dans notre ville aucune station v'lille et le bus qui conduit au métro supprimé) on développe de plus en plus les zones bleues aux abords des stations de métro mais sans faire de parking où est la logique ?
";Quelles sont les solutions pour se déplacer, se loger, se chauffer, se nourrir qui doivent être conçues plutôt au niveau local que national ? ;Transition écologique
TOUTES les solutions pour se déplacer, se loger, se chauffer, se nourrir doivent être conçues plutôt au niveau local que national!!!;Quelles sont les solutions pour se déplacer, se loger, se chauffer, se nourrir qui doivent être conçues plutôt au niveau local que national ? ;Transition écologique
Il faut mettre en place l'autosuffisance énergétique et alimentaire des communes rurales et urbaines, par des subventions, un service civique obligatoire, des partenariats publics/privés, la création de filières d'enseignement dans ce domaine.;Quelles sont les solutions pour se déplacer, se loger, se chauffer, se nourrir qui doivent être conçues plutôt au niveau local que national ? ;Transition écologique
Un VRAI plan vélo ! ;Quelles sont les solutions pour se déplacer, se loger, se chauffer, se nourrir qui doivent être conçues plutôt au niveau local que national ? ;Transition écologique
"Se déplacer doit être local et national: Creer des voies de contournement des grandes métropoles et des petits villages. Interdir les centres villes même des villages à la voiture et privilègiant les deux roues. Et avoir un vrai réseau de transport en commun qui permet de circuler à travers l'agglomération sans devoir passer par les centres villes deja trop fréquentés.
Se loger doit être local: Pour le neuf privilégier la construction de logement auto-suffisant (panneau solaire, récupération des eaux de pluies etc...) et surtaxer les nouvelles constructions qui ne restepecte pas l'environement. Pour le vieux il faut que les régions aident à l'isolation dans un premier temps (mur, fenêtre, comble etc...) puis reduire l'impôt pour ceux qui change leurs électroménager par du plus écolo (chaudière et installation d'eau comprisent).
Se nourrir doit être local et national: Faire pousser et produire ce que peux en local mais bannir la produiction des plantes";Quelles sont les solutions pour se déplacer, se loger, se chauffer, se nourrir qui doivent être conçues plutôt au niveau local que national ? ;Transition écologique
"Se nourrir doit être local et national: Faire pousser et produire ce que peux en local mais bannir la produiction des plantes qui ne poussent pas naturellement dans notre climat. Privilégier les transports verts pour faire venir ce dont on a vraiment besoin et surtaxer les produits qui ""pollues"" par leurs productions et ou leurs transports.

Même si nous ne sommes pas directement responsable de la situation actuel, on y contribue largement dans notre mode de vie confortable. Il faut donc qu'on paye à transition écologique sinon nos enfants le payerons de leurs vies. 
Mettre un pull au lieu d'augmenter le chauffage, laisse la voiture au garage pour les trajets courts et acheter du local dans les commerces: c'est deja montrer qu'on fait des efforts!";Quelles sont les solutions pour se déplacer, se loger, se chauffer, se nourrir qui doivent être conçues plutôt au niveau local que national ? ;Transition écologique
Favoriser l'autonomie alimentaire des villes (revalorisation du statut des agriculteurs et création de nombreux emplois dans ce domaine). Agriculture de préférence biologique, saisonnière et locale.;Quelles sont les solutions pour se déplacer, se loger, se chauffer, se nourrir qui doivent être conçues plutôt au niveau local que national ? ;Transition écologique
Les collectivités locales (mairies, communautés de communes, département,...) devraient toutes montrer l'exemple en proposant à ses salariés des plateformes de covoiturages, la mise à disposition de véhicules non polluants (voitures électriques, vélos,...), la dématérialisation (signature numérique!), mettre en place des horaires flexibles en fonction du moyen de transport utilisé (train) ou le télétravail. Ainsi, ces dispositions montrent une bonne image du service public.;Quelles sont les solutions pour se déplacer, se loger, se chauffer, se nourrir qui doivent être conçues plutôt au niveau local que national ? ;Transition écologique
"Il faut une vrai remise en question des comportements. Cela passe par les choix de mobilité. Développer les transports en commun et les rendre obligatoires lorsqu'ils apportent une réelle alternative (combien de ligne de bus circulent à vide, quand les rues sont saturées de voiture), favoriser les modes alternatifs: vélo ou autre.
Mais il faut aussi réviser ses modes de consommation, développer au niveau local des opportunités de partage (outils, appareils ménagers, jardins…)  et apprendre à consommer intelligemment c'est à dire résister aux innombrables promotions de la grande distribution qui n'ont pour objet que  de nous faire consommer plus… pour jeter plus. Non à l'obsolescence. ";Quelles sont les solutions pour se déplacer, se loger, se chauffer, se nourrir qui doivent être conçues plutôt au niveau local que national ? ;Transition écologique
"Développer et densifier l'Offre de METRO, TRAM, BHNS sur le territoire de la Métropole de Lille:
L'offre de transport sur le territoire de la MEL est faible:
* Aucune nouvelle ligne de TRAM depuis 15 ans;
* Les Bus à haut niveau de service (BHNS) ne circulent pas en site propre: sont dans les bouchons!
*Aucune extension de METRO;
* Doublement de la Ligne 1 du METRO : toujours rien en 2019!";Quelles sont les solutions pour se déplacer, se loger, se chauffer, se nourrir qui doivent être conçues plutôt au niveau local que national ? ;Transition écologique
"Ce sont déjà des actions mises en place au travers des PDA (Plans de Déplacement Administration) pour les administrations et collectivités de plus de 250 salariés.
Il existe des typologies de  poste comme les ATSEM ( agent territorial spécialisé dans les écoles maternelles) qui sont contraints par leurs horaires fixes de travail (exemple accueil des enfants à partir de 08H15 le matin), ne peuvent pas être en télétravail.
";Quelles sont les solutions pour se déplacer, se loger, se chauffer, se nourrir qui doivent être conçues plutôt au niveau local que national ? ;Transition écologique
le transport plutot au niveau local, favoriser les locations de voiture,favoriser les pistes cyclabes comme en belgique et en hollande, favoriser les covoiturages. des panneaux photovoltaiques certes mais de fabrication européenne( on a laisse filer en chine ...). pas mal aussi l’idee des laveries communes !!! favoriser aussi les garages à vélo Securisés Partout .;Quelles sont les solutions pour se déplacer, se loger, se chauffer, se nourrir qui doivent être conçues plutôt au niveau local que national ? ;Transition écologique
Favoriser a fond les déplacements a pied et vélo au sein des grandes villes. Remplacer emplacements de parking voiture par des parking sécurisé velo;Quelles sont les solutions pour se déplacer, se loger, se chauffer, se nourrir qui doivent être conçues plutôt au niveau local que national ? ;Transition écologique
Favoriser les transports en commun, les trains, les accès aux gares en transport en commun, bref tout le contraire de ce que propose Ilévia qui supprime et restructure des lignes pour des raisons de rentabilité. Depuis la station Marcq-Place, par exemple l'accès direct aux gares de Lille passe à certaines heures de 31 (au temps de Transpole) à 55 minutes (avec Ilévia), et le soir plus de desserte directe depuis les gares  vers cette station après 21h29! Est-ce cela la transition écologique? Est-ce en agissant ainsi que l'on respirera mieux dans la métropole?;Quelles sont les solutions pour se déplacer, se loger, se chauffer, se nourrir qui doivent être conçues plutôt au niveau local que national ? ;Transition écologique
"Le train doit également être moins cher; 2,40€ pour 9 min ça refroidit! C'est inadmissible que la voiture reviennent toujours moins cher que le train. Il faudrait également installer plus de parking à vélos sécurisés auprès des gares. 
 ";Quelles sont les solutions pour se déplacer, se loger, se chauffer, se nourrir qui doivent être conçues plutôt au niveau local que national ? ;Transition écologique
"Simplifier les circuits de financement. Privilégier une subvention unique lors de l’investissement. Ne pas financer les charges permanentes. Par exemple : aider au financement en toiture de capteurs solaires mais ne pas garantir de tarif de rachat garanti, laisser jouer le marché : je vends au prix du marché et j’achète au prix du marché. Pour l’électricité je vends et j’achète le kWh au prix du moment figurant dans mon contrat (Heures Nuit/ jour par exemple : même tarif à l’achat ou à la vente)
Les déplacements doivent être conçus principalement au niveau local en cohérence avec la politique d’urbanisme. Développer les transports en commun. Ne pas réduire drastiquement les parkings privés et garages en ville si l’on veut attirer les gens vers les centres ville. Prévoir des zones de stationnement gardées en périphérie des villes.
Les subventions pour une meilleure isolation de l’habitat resteraient du ressort de l’état.
";Quelles sont les solutions pour se déplacer, se loger, se chauffer, se nourrir qui doivent être conçues plutôt au niveau local que national ? ;Transition écologique
je suis tout à fait d'accord avec ces propositions.;Quelles sont les solutions pour se déplacer, se loger, se chauffer, se nourrir qui doivent être conçues plutôt au niveau local que national ? ;Transition écologique
"-interdire toute de suite les pesticides
-fermer les usines qui ne respectent pas les normes et qui rejettent les déchets dans les rivières
-développer fortement les recherches sur le photovoltaïque
-pousser les sociétés hlm à rénover son parc d'habitation
- mettre en avant toutes les façons d'utiliser les produits d'entretien courant (lessive maison au savon de marseille, savon noir pour les sols, shampoing bio, etc), car en plus d'être biodégradable, ils font faire des économies.
-continuer à subventionner les fermes bio
-informer les gens par voie télévisée
-interdire les gobelets et assiettes en plastique, les touillettes.
-développer le nettoyage des océans (certains inventeurs ont déjà des solutions, mais ne sont pas très aidés par l'état pour mettre en oeuvre ce grand travail)
-limiter les emballages plastique des entreprises

et sur le long terme : faire entrer la protection de l'environnement dans les écoles";Quelles propositions concrètes feriez-vous pour accélérer notre transition environnementale ?;Transition écologique
"- N'est t-il pas possible de commencer à imaginer la fin des pile jetables et non rechargeables? 
-Il faudrait revenir aux bouteilles en verrez avec consignes : ceci afin de diminuer les bouteilles plastiques, de responsabiliser les citoyens, d'éviter au gens de balancer leur bouteilles en verre dans la rue... De plus cette méthode permetrait peut être de créer des emplois.. ou au moins de glisser les emplois ""plastique"" vers la filière verre.
- complètement d'accord pour réexpliquer au gens que parfois du vinaigre et un simple savon sont suffisants à l'entretien d'une maison ( et inoffensif...)";Quelles propositions concrètes feriez-vous pour accélérer notre transition environnementale ?;Transition écologique
"je suis tout à fait d'accord avec la réintroduction de la consigne.
il y a quantité de sur-emballage dans les produits alimentaires ou non que nous achetons. Cela entrainerait à coup une grande économie de consommation de plastique.
n'est-ce pas frustrant et contre-productif par exemple de voir régulièrement les concombres bio de supermarché emballés individuellement dans du plastique ?";Quelles propositions concrètes feriez-vous pour accélérer notre transition environnementale ?;Transition écologique
"-interdire le roundup de suite
-fermer les usines qui ne respectent pas les normes et qui rejettent les déchets dans les rivières 
-obliger tous les bâtiments publics hôpitaux cliniques ... à avoir des panneaux solaires sur les toits idem pour les agriculteurs en les aidant financièrement
-informer les gens par voie télévisée des solutions de remplacement des produits chimiques
-limiter les emballages plastique et le suremballage des produits de consommation afin de réduire les déchets
- revenir au consigne en verre et taxer les entreprises qui utilisent quand même du plastique 



";Quelles propositions concrètes feriez-vous pour accélérer notre transition environnementale ?;Transition écologique
"Education !
Informer tout au long de la vie sur les bonnes pratiques pour réduire sa consommation, générer moins de déchet, sensibiliser au réchauffement climatique, à la préservation de la biodiversité, aux bienfaits des circuits courts et du bon sens !
Et commencer en maternelle !

Il faut aussi que le politique s'en empare clairement... ça ne doit pas être un simple ministère, ça doit être une priorité nationale. La France doit être un modéle en la matière, il faut beaucoup de courage pour aller contre tous les lobbys industriels qui feront du chantage économique , du chantage à l'emploi.

La vague citoyenne est très forte en la matière ! Surfe dessus !";Quelles propositions concrètes feriez-vous pour accélérer notre transition environnementale ?;Transition écologique
"Interdire les suremballages de fruits et légumes
interdire les pailles et touillettes
interdire les pesticides
que l'agriculture BIO devienne petit à petit la norme ,passer à 100% bio d'ici quelques années ....Que les aides européennes soit axées uniquement sur la transition des exploitations vers le BIO 
Multiplier les lieux pour le tri,obliger les supermarchés à reprendre les bouteilles plastiques et verres et tous autres emballages recyclables (pourquoi pas contre des bons d'achats,pour motiver le tri ! )
sensibiliser les enfants des le plus jeune age
que pour toute nouvelle loi ,la pensée écologique soit prioritaire";Quelles propositions concrètes feriez-vous pour accélérer notre transition environnementale ?;Transition écologique
"impossible au niveau France
seule une vraie Europe peut y réussir";Quelles propositions concrètes feriez-vous pour accélérer notre transition environnementale ?;Transition écologique
Il faut taxer lourdement les industries pour trouver rapidement des solutions en matière d'emballage alimentaire (emballages en matière végétale pour les solides et consignes pour les liquides) ! Nous avons bien survécu à la suppression des sachets plastiques dans les magasins nous pouvons donc survivre a d'avantage de contraintes de contenants alimentaires pour le bien être de la planète et la survie de nos enfants !! ;Quelles propositions concrètes feriez-vous pour accélérer notre transition environnementale ?;Transition écologique
"D'accord pour,
-interdire toute de suite les pesticides et surtaxer les engrais chimiques
-pousser les propriétaires foncier à rénover le parc d'habitation et de bureau
- mettre en avant toutes les façons d'utiliser les produits d'entretien courant (lessive maison au savon de marseille, savon noir pour les sols, shampoing bio, etc), 
- subventionner les producteurs bio 
- n'utiliser que du bio dans les cantines scolaires dès 2019
- interdire aux supermarchés de faire des marges indécentes sur le bio
-interdire ou surtaxer les emballages en plastique, et réintroduire le principe de la CONSIGNE
- faire payer le ramassage des ordures non recyclables ou non triées en fonction du volume
- favoriser les modes de déplacements doux
- rendre gratuits les transports en communs (les routes sont bien gratuites pour tous en ville, pourquoi seuls les usagers devraient payer les transports collectifs?)
- mettre des péages à l'entrée de ville pour les voitures sauf co-voiturage ou familles";Quelles propositions concrètes feriez-vous pour accélérer notre transition environnementale ?;Transition écologique
"-favoriser le développement des énergies renouvelables 
-developper le recyclage (exemple les feuilles ramassés dans les villes qui deviennent de la chaleur et donc de l’énergie pour chauffer les bâtiments publics / développer le compost dans les villes 
-refaire des consignes / taxer davantage les produits comme fruits et légumes qui viennent de loin et qui ne sont pas de saison 
limiter les taxes sur les circuits courts 
- diminuer fortement la consommation de viandes et poissons dans les cantines des écoles et des crèches et y favoriser le local de saison et bio
- developper les transports en commun gratuit (pour les faibles revenus les familles nombreuses déjà dans un premier temps) 
- developper les petites lignes de trains 
- proposer des alternatives à la voiture 
- limiter voire stopper les panneaux géants publicitaire et le développement des écrans publicitaires très consommateurs d’énergie 
- developper les pistes cyclables 
même hors des villes (comme pays nordique";Quelles propositions concrètes feriez-vous pour accélérer notre transition environnementale ?;Transition écologique
"Réouvrir les petites gares, remettre en place les arrêts de proximité, développer les lignes d'autocars en zones rurales
Interdire: fabrication, vente ou usage des emballages plastiques(même ""dit"" biodégradable), sacs, vaisselle jetable, publicités et journaux gratuits. Surtaxer les entreprises pratiquant le suremballage. Rétablir la consigne, subventionner le vrac. Subventionner le développement de filières de réparations, de réutilisation (entreprises de nettoyage de couches, mouchoirs, serviettes féminines lavables).Subventionner et imposer la mise en place de l'autosuffisance alimentaire et énergétique des communes. Imposer et aider  la reconversion des agriculteurs en agriculture biologique
Obliger les industriels à mettre à disposition les pièces détachées d'un produit pendant 10 ans minimum à un prix favorisant la réparation plutôt que le rachat du produit.
Surtaxer les transports aériens
Mise en place du télétravail des élus, réduire leurs déplacements aériens aux crises graves";Quelles propositions concrètes feriez-vous pour accélérer notre transition environnementale ?;Transition écologique
"Et si on commençait déjà par du pragmatisme :
- demander aux professionnels de supprimer tous les emballages inutiles (ex : mes yaourts par 4 n'ont pas besoin en plus d'un carton), de même pour les médicaments (ex : pilules pour 21 jours, certaines sont dans une boite pour 3 mois -3 plaquettes de 21 comprimés- d'autres sont sous la forme d'une plaquette de 12 comprimés par boite ; dans ce cas précis sur un trimestre, dans un cas on a 1 boite sans perte de cachets dans l'autre il faut 6 boites et 9 cachets perdus).
- mettons un pull à la maison et mettons le chauffage à 19 ou 20° : double avantage pour l'écologie et pour le porte-monnaie... croyez-moi, on vit très bien et je pense même que c'est avantageux aussi pour la santé (moins de rhumes !)

";Quelles propositions concrètes feriez-vous pour accélérer notre transition environnementale ?;Transition écologique
"Il m'apparaît indispensable de faire entrer à l'école les questions d'écologie comme véritable matière à part entière enseignée dans toutes les écoles dès le CP.
Pour le reste il me semble urgent de proposer :
* L'interdiction immédiate des pesticides et engrais chimiques
* La suppression du suremballage. Insupportable de voir des concombres recouverts de film plastique ou des yaourts enrubannés de carton imprimé, à bas le packaging/marketing inutile !!
* Le retour de la consigne verre (création d'emplois à la clé ou reconversion des emplois filière plastique)
* L'interdiction de la vaisselle plastique jetable dans les institutions et entreprises (publiques ET privées). Gobelets, couverts, touillettes... les distributeurs de café dans les entreprises doivent être chargées de ""plastique végétal"" recyclé/biodégradable ou remplacés par la bonne vieille cafetière !
* La taxe des produits ménagers polluants
* L'information télévisée des bonnes pratiques écologiques et économiques";Quelles propositions concrètes feriez-vous pour accélérer notre transition environnementale ?;Transition écologique
"Investir dans l'économie verte : éolien, circulaire, biologique et durable.
Arreter de financer les filieres polluante";Quelles propositions concrètes feriez-vous pour accélérer notre transition environnementale ?;Transition écologique
"Y'a de bonne idée qui on était proposée:
-L'écologie à l'école ( il le fond deja mais c'est trop marginal pour être efficace, je travail dans le milieu scolaire et aucun prof n'a de poubelle à papier...AUCUN!)
-Retour à la cousigne (pourquoi on a arrêté?)
-Suppresion du suremballage (je deviens dingue quand je rentre des magazins et que je remplis ma poubelle de plastique non recyclable ou même de carton)
-Agrandir le parc de panneau solaire et d'éolienne (je prefere voir une éolienne ou un champ de panneau solaire à coté de chez moi plutôt qu'une centrale à gaz ou nucléaire)

Par contre je ne pense pas que:
-Supprimer totalement le pésticide soit une bonne idée (l'agriculture intensive en est trop dépendante, il faut d'abord réforme notre façon de consommé avant au risque de voir notre économie de l'alimentation s'éffondrer)
-Mettre des péages dans les centres villes serai pire (le cout d'installation et d'entretien serait élévé et sa agravera les bouchons et la pollution)";Quelles propositions concrètes feriez-vous pour accélérer notre transition environnementale ?;Transition écologique
"Les solutions pour améliorer les rendements énergétiques et diminuer les consommations d’énergie doivent être d’autant plus aidées financièrement qu’elles créent de l’activité économique non dé-localisable.
Pour les déplacements favoriser les transports en commun, le co-voiturage, les parking relais, et  louer des véhicules économes en énergie pour effectuer la part du trajet domicile/travail qui ne peut être qu’individuelle pour ceux dont les revenus ne permettent pas l’acquisition d’un véhicule.
Imposer la livraison derniers km en véhicule non polluant.
Développer le moteur à hydrogène.
Développer le stockage des énergies propres.
Créer quelques centrales nucléaires, stocker leur énergie en excédent des périodes creuses pour répondre aux besoins en période de pointe
N’admettre sur nos marchés que des produits répondant aux exigences environnementales nationales, en veillant à ce que ces exigences ne puissent être un protectionnisme déguisé.";Quelles propositions concrètes feriez-vous pour accélérer notre transition environnementale ?;Transition écologique
Favoriser le vélo en ville par un vrai plan de déploiement des pistes cyclables. Actuellement tout est fait pour les voitures.;Quelles propositions concrètes feriez-vous pour accélérer notre transition environnementale ?;Transition écologique
"Gratuité des péages pour les véhicules en Covoiturage ? 

Je préfère l’incitation à l’interdiction ";Quelles propositions concrètes feriez-vous pour accélérer notre transition environnementale ?;Transition écologique
"Est ce que l'industrie de l'automobile a penser aux recyclages des batteries en fin de vie concernant la voiture électrique
Promouvoir un produit c'est bien, encore faut il se pencher sur le suivi et la destruction sans polluer
Rechercher le moyen du traitement de l'eau de mer en eau douce
 ";Quelles propositions concrètes feriez-vous pour accélérer notre transition environnementale ?;Transition écologique
"- Promouvoir le secteur biologique 
- Intensifier le principe pollueur payeur
- Prévoir l'interdiction du diesel 
-  Gratuité des transports en commun et promouvoir le déplacement doux (de vrais pistes cyclables sécurisées en partie couverte dans certaines régions en lieu et place des insensées pistes en contre sens !!!) 
- Développer les espaces verts dans les villes.
- Favoriser la recherche fondamentale et appliquée sur les énergies renouvelables
- Interdiction des pesticides engrais et tout produit polluant ou dangereux
- S'assurer qu'aucune eau usée ne finisse dans les cours d'eau
- Interdire progressivement les bouteilles en plastique d'un contenant inférieure à 5 l
- Taxer fortement les produits alimentaires venant de l'étranger qui utilisent des pesticides à outrance (Imazalil dans les citrons espagnols). Ces recettes subventionneront le secteur biologique
- Punir les pollueurs (création d'agents habilités à verbaliser) : jet de mégots ou détritus par la fenêtre des voitures
";Quelles propositions concrètes feriez-vous pour accélérer notre transition environnementale ?;Transition écologique
Faire payer le ramassage des déchets au poids, créer des composts collectifs un profit des municipalités, créer une matière écologie dans les scolarités, favoriser les déplacements vélos et la sécurité antivol des vélos au niveau des municipalités, nourrir les cantines scolaires en produits locaux , subventionner les modes de transports collectifs de service public sur la plus grande partie du territoire , notamment les Zones Rurales, diminuer la tva sur les  produits alimentaires produits et vendus sur un même territoire dans un rayon de 100(?) kms pour en favoriser la consommation, généraliser le système des minuteries et détection de présence pour l’utilisation de l’éclairage  électrique,remettre en capacité industrielle et commerciale  les panneaux photovoltaïques européens qui ont été  anéantis par la concurrence  chinoise non soumise aux mêmes règles sociales , productives, fiscales, commerciales.developper une politique européenne sur l’ensemble des solutions étudiées.;Quelles propositions concrètes feriez-vous pour accélérer notre transition environnementale ?;Transition écologique
Ne plus construire de nouvelles routes. Ne plus bâtir sur des surfaces agricoles. Ne plus favoriser la voiture. Limiter coût transports en commun. Augmenter les fréquences des bus et ter. Privilégier les transports de proximité aux transport TGV et avion. Ne plus agrandir nos aéroports. Taxer tous les transports en avion a défaut de ne pas pouvoir t'aider plus le kérosène;Quelles propositions concrètes feriez-vous pour accélérer notre transition environnementale ?;Transition écologique
Taxer tous les produits chimiques utilisés dans l agriculture. Développer le bio local.  L imposer dans les cantines et restos de collectivité. ;Quelles propositions concrètes feriez-vous pour accélérer notre transition environnementale ?;Transition écologique
Entièrement d'accord sur tout et surtout sur la surtaxation  des transports aériens. Arrêtons d'agrandir ou de construire des aéroports . Supprimer les lignes aériennes sur le territoire national et privilégier le train;Quelles propositions concrètes feriez-vous pour accélérer notre transition environnementale ?;Transition écologique
"Etre moins influencer par les lobbies, avoir le courage de prendre des décisions comme interdire les pesticides, je suis conscient que l'on risque de réduire les rendements, mais  on sait produire sans, il faudrait plutôt soutenir les agriculteurs qui se lancent dans cette démarche et pénaliser les  autres.
Concernant l'automobile, avant d'interdire a tout va, il faudrait plutôt miser sur des solutions abordables pour tous. On est parti a tout miser sur l'électrique que l'on doit produire via des centrales, Pourquoi ne pas développer les moteurs à eau dont les prototypes fonctionnent et dont la ressource est loin d’être epuisée
";Quelles propositions concrètes feriez-vous pour accélérer notre transition environnementale ?;Transition écologique
"Rendre obligatoire la compatibilité des consommables des appareils électroniques. 
exemple : les cartouches d'encre d'imprimantes ou les toner. Les rendre obligatoirement rechargeables.
Obligation d'avoir des batteries compatibles pour les téléphones comme les chargeurs.
Interdire et sanctionner l'obsolescence et obliger de prévoir la réparation dans la conception des appareils électroniques, ménagers, etc...
";Quelles propositions concrètes feriez-vous pour accélérer notre transition environnementale ?;Transition écologique
"- Rendre l'agriculture plus durable et biologique, arrêter les pesticides et les engrais et arrêter l'influence des lobbies
- Faire de l'environnement, la biodiversité et la santé humaine une priorité capitale pour notre survie et notre bien être et transmettre aux générations futures par le biais de l'éducation des bonnes pratiques d'écocitoyenneté
- Favoriser et densifier les déplacements doux, aide à la mobilité, augmenter les pistes cyclables avec des réseaux continus, prendre des mesures pour que la voiture ne soit plus le premier moyen de déplacement
- Subventionner d'avantage les associations de protection de la nature que le lobby de la chasse
- Stopper l'obsolescence programmée
- Arrêter les centrales nucléaires et passer à une énergie plus durable comme l'énergie solaire
- Aider plus équitablement les classes moyennes";Quelles propositions concrètes feriez-vous pour accélérer notre transition environnementale ?;Transition écologique
"- Rendre l'agriculture plus durable et biologique, arrêter les pesticides et les engrais et arrêter l'influence des lobbies
- Faire de l'environnement, la biodiversité et la santé humaine une priorité capitale pour notre survie et notre bien être et transmettre aux générations futures par le biais de l'éducation des bonnes pratiques d'écocitoyenneté
- Favoriser et densifier les déplacements doux, aide à la mobilité, augmenter les pistes cyclables avec des réseaux continus, prendre des mesures pour que la voiture ne soit plus le premier moyen de déplacement
- Subventionner d'avantage les associations de protection de la nature que le lobby de la chasse
- Stopper l'obsolescence programmée
- Arrêter les centrales nucléaires et passer à une énergie plus durable comme l'énergie solaire
- Aider plus équitablement les classes moyennes";Quelles propositions concrètes feriez-vous pour accélérer notre transition environnementale ?;Transition écologique
Cette question est un non sens car les décisions que nous devons prendre sont depuis longtemps justifiées scientifiquement. Depuis les années 60/70, les scientifiques démontrent l'origine anthropique des changements climatiques, les décisions à prendre sont déjà garanties scientifiquement. Peut-être que  diffuser ces études sur les médias de masse à la place d'articles sensationnalistes et voyeuristes et à la place des recensements de vidéos qui font le buzz sur internet permettrait d'augmenter l'acceptabilité  sociale des changements de mode de vie à adopter de la part des citoyens. De TOUS les citoyens. ;"La garantie scientifique se fait en prenant la chaine complète de fabrication d'une nouvelle énergie.
Exemple de la voiture électrique, tout le monde sait que celle ci est aussi polluante qu'une voiture classique si on la considère dans sa globalité ( production des batteries, recyclage...).
La garantie scientifique se fait avec le principe de précaution qui doit prévaloir le lobbying des grands groupes ( qui se rappelle de l'écoulement du sang contaminé), et maintenant la vaccination de masse controversé du fait de la présence d'aluminium qui pourrait être à l'origine de maladies neurodégénératives.
";Transition écologique
"les études existent et l'effet est déjà visible. 
rendre les enquêtes réellement indépendantes et pas financées par des lobbys ou des labos.
";"La garantie scientifique se fait en prenant la chaine complète de fabrication d'une nouvelle énergie.
Exemple de la voiture électrique, tout le monde sait que celle ci est aussi polluante qu'une voiture classique si on la considère dans sa globalité ( production des batteries, recyclage...).
La garantie scientifique se fait avec le principe de précaution qui doit prévaloir le lobbying des grands groupes ( qui se rappelle de l'écoulement du sang contaminé), et maintenant la vaccination de masse controversé du fait de la présence d'aluminium qui pourrait être à l'origine de maladies neurodégénératives.
";Transition écologique
Les scientifiques ont fait leur part depuis longtemps. Mais votre avarice vous empêche de prendre en considération les changements nécessaires.  ;"La garantie scientifique se fait en prenant la chaine complète de fabrication d'une nouvelle énergie.
Exemple de la voiture électrique, tout le monde sait que celle ci est aussi polluante qu'une voiture classique si on la considère dans sa globalité ( production des batteries, recyclage...).
La garantie scientifique se fait avec le principe de précaution qui doit prévaloir le lobbying des grands groupes ( qui se rappelle de l'écoulement du sang contaminé), et maintenant la vaccination de masse controversé du fait de la présence d'aluminium qui pourrait être à l'origine de maladies neurodégénératives.
";Transition écologique
Enquêtes indépendantes,mais si l'on est pas aveugle celà se voit ......;"La garantie scientifique se fait en prenant la chaine complète de fabrication d'une nouvelle énergie.
Exemple de la voiture électrique, tout le monde sait que celle ci est aussi polluante qu'une voiture classique si on la considère dans sa globalité ( production des batteries, recyclage...).
La garantie scientifique se fait avec le principe de précaution qui doit prévaloir le lobbying des grands groupes ( qui se rappelle de l'écoulement du sang contaminé), et maintenant la vaccination de masse controversé du fait de la présence d'aluminium qui pourrait être à l'origine de maladies neurodégénératives.
";Transition écologique
arreter de subir l'influence des lobbys de la viande, des hypermarchés, de l'industrie pharmaceutique, etc..;"La garantie scientifique se fait en prenant la chaine complète de fabrication d'une nouvelle énergie.
Exemple de la voiture électrique, tout le monde sait que celle ci est aussi polluante qu'une voiture classique si on la considère dans sa globalité ( production des batteries, recyclage...).
La garantie scientifique se fait avec le principe de précaution qui doit prévaloir le lobbying des grands groupes ( qui se rappelle de l'écoulement du sang contaminé), et maintenant la vaccination de masse controversé du fait de la présence d'aluminium qui pourrait être à l'origine de maladies neurodégénératives.
";Transition écologique
"La garantie scientifique se fait en prenant la chaine complète de fabrication d'une nouvelle énergie.
Exemple de la voiture électrique, tout le monde sait que celle ci est aussi polluante qu'une voiture classique si on la considère dans sa globalité ( production des batteries, recyclage...).
La garantie scientifique se fait avec le principe de précaution qui doit prévaloir le lobbying des grands groupes ( qui se rappelle de l'écoulement du sang contaminé), et maintenant la vaccination de masse controversé du fait de la présence d'aluminium qui pourrait être à l'origine de maladies neurodégénératives.
";"La garantie scientifique se fait en prenant la chaine complète de fabrication d'une nouvelle énergie.
Exemple de la voiture électrique, tout le monde sait que celle ci est aussi polluante qu'une voiture classique si on la considère dans sa globalité ( production des batteries, recyclage...).
La garantie scientifique se fait avec le principe de précaution qui doit prévaloir le lobbying des grands groupes ( qui se rappelle de l'écoulement du sang contaminé), et maintenant la vaccination de masse controversé du fait de la présence d'aluminium qui pourrait être à l'origine de maladies neurodégénératives.
";Transition écologique
