id;created_at;body;author/id;author/name;alignment;depth;user_group/id;user_group/name/en;user_group/name/fr;commentable_id;commentable_type;root_commentable_url
662;2019-01-18 09:10:24 +0100;oui a prendre en compte  ;2305;"";0;0;;"";"";30;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/30
663;2019-01-18 09:11:25 +0100;100 % ;2305;"";0;0;;"";"";32;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/32
664;2019-01-18 09:15:14 +0100;oui diminuer de moitié les parlementaires  et limiter à 2 mandats.   C'est surtout leurs privilèges qui ne sont plus supportable ( frais d'obsèque payé , comme si avec leur salaire il n'avait pas les moyens LOL) , leur système de retraite pour percevoir leur retraite ( 1500 e au bout de deux mandat)  et après on demande au peuple de cotiser 43 ans . ;2305;"";0;0;;"";"";33;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/33
665;2019-01-18 09:16:49 +0100;oui le referendum pour les questions  essentielles  de l'avenir et sur le quotidien des français  ;2305;"";0;0;;"";"";37;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/37
666;2019-01-18 09:20:11 +0100;C'est la mondialisation, il y a des perdant (petit agriculteur) et à côté de ça des gros groupes multinationaux qui se gavent avec l'aide de l'argent public.;2305;"";0;0;;"";"";29;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/29
667;2019-01-18 09:21:17 +0100;d'accord  la France arrive a sa capacité maximale d'accueil     ;2305;"";0;1;;"";"";590;Decidim::Comments::Comment;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/38
668;2019-01-18 09:29:07 +0100;  la France n' a pas les capacités matérielles , économiques pour accueillir a tout va.  Les mineurs isolés coutent  plus de 3 milliard par an aux collectivités  un mineur dit isolé coute plusieurs centaines d'euros par jours.  La France n' a plus les moyens ;2305;"";0;0;;"";"";39;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/39
669;2019-01-18 09:37:55 +0100;la fraude fiscal c'est 80 millard  donc un gros pactole que l'Etat se doit de récupérer   Après pour responsabiliser il faut que tout les foyers paient l'impôt  ( une somme symbolique pour certains)   ça responsabilise les gens. Obliger les grands dirigeant a être fiscalement en France ( Ghosn qui est un exilé fiscal aux Pays bas ) alors qu'il dirige une entreprise française.  ;2305;"";0;0;;"";"";13;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/13
670;2019-01-18 09:39:15 +0100;Arrêter de prendre la classe moyenne comme des vaches à lait  ;2305;"";0;0;;"";"";13;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/13
671;2019-01-18 09:45:39 +0100;taxer les touristes  comme le font bcp de pays    taxer les importations de tankers qui traverse le monde pour livrer  Les français ne veulent plus être taxer ;2305;"";0;0;;"";"";24;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/24
673;2019-01-18 09:48:32 +0100;Faut déjà vouloir s'intégrer.  cours de français obligatoire,  sans maitriser la langue y'a pas de d'intégration, ;2305;"";0;0;;"";"";38;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/38
674;2019-01-18 09:49:48 +0100;"les élu sont avant tout des citoyen pas des dieux…. il est tout à fait normal que chaque citoyen puisse étre ""acteur"" du systemes (qu'il faut repencé à zero, pas changer quelque bricole)";2322;Agar;1;0;;"";"";36;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/36
677;2019-01-18 10:02:46 +0100;center l'économie autour de l'education et du mérite, surtout dans le but de changer les mentalité , le pouvoir d'achat serais centré autour des services que tu rend à la communauté pas à ton avarice;2322;Agar;0;0;;"";"";38;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/38
682;2019-01-18 10:23:39 +0100;Je suis bien sur d'accord, mais il faut que cet effort porte sur l'ensemble des dépenses publiques. Je suis frappé de voir que dans un pays où on défend l'austérité il y ait encore des organismes publics, des hauts fonctionnaires, des institutions qui s'offrent des avantages exhorbitants. ;2299;VERLEY;0;1;;"";"";637;Decidim::Comments::Comment;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/15
675;2019-01-18 09:58:23 +0100;j'ajouterai la mise en place de plateforme web (comme celle-ci mais en plus securisé) afin de rester informer et de participer, et la tranparence mis en place par des chose simple comme : les retranscription live des débat - cahier des charges disponible pour tous - la visibiliter de tout les budget investissement  et contrat gouvernementaux, et le droit de les revoquer;2322;Agar;0;1;;"";"";505;Decidim::Comments::Comment;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/35
676;2019-01-18 09:58:50 +0100;Réduire le montant versé à certaine associations  ;2305;"";0;0;;"";"";15;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/15
678;2019-01-18 10:03:35 +0100;mais du coup il faut refaire le systeme de A à Z;2322;Agar;0;1;;"";"";677;Decidim::Comments::Comment;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/38
679;2019-01-18 10:05:37 +0100;"non mais en devenant une ""meritocratie"" chaque votant aurai le droit a une prime";2322;Agar;0;0;;"";"";31;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/31
680;2019-01-18 10:06:08 +0100;"certaines commissions,  certains service dit consultatif ne sont pas nécessaire car le gouvernement ne les écoutent pas. faut supprimer ces postes ou se sont les copains du copains qui se les réservent ,( conseil d'état, Conseil économique et social, etc)  ça n'apporte rien en terme de service aux français.  Fini les services ""de cimetière des éléphants"" il y a trop de privilège accordé a certains  ";2305;"";0;0;;"";"";16;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/16
681;2019-01-18 10:17:30 +0100;"si on aréter d'aller bombarder leurs maison ? ils seraient plus obligé de venir ici…..
mieux on peut aller les aider a reconstruire ce que l'on a detruit ….
";2322;Agar;0;0;;"";"";39;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/39
683;2019-01-18 10:25:46 +0100;"On peut prendre en compte le vote blanc, mais surtout pas l'abstention. Trop de politiciens ou de commentateurs s'érigent en porte-parole des abstentionnistes. Quand on ne vote pas c'est qu'on a rien à dire.
";2299;VERLEY;0;0;;"";"";30;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/30
684;2019-01-18 10:28:44 +0100;La participation doit être d'abord locale. Le RIC devrait commencer par des consultations locales et sur des questions concrètes: la consommation, la mobilité. Et les élus locaux qui se plaignent de l'Etat et du chef de l'Etat devraient commencer par se mettre à l'écoute des leurs concitoyens...;2299;VERLEY;1;0;;"";"";36;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/36
685;2019-01-18 10:30:37 +0100;"l'etat ?! vous voulez dire le gouvernement ?!
en n'ayant aucun pouvoir, juste des ""representan"" qui en dehort de la scéne international,  ne sont la que pour debatre, communiquer, et informer des manqué de resource (ex : nous avons besoin de plus de medcin dans tel region) 
";2322;Agar;0;0;;"";"";21;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/21
686;2019-01-18 10:30:38 +0100;"Réouvrir les petites gares, remettre en place les arrêts de proximité, développer les lignes d'autocars en zones rurales
Interdire: fabrication, vente ou usage des emballages plastiques(même ""dit"" biodégradable), sacs, vaisselle jetable, publicités et journaux gratuits. Surtaxer les entreprises pratiquant le suremballage. Rétablir la consigne, subventionner le vrac. Subventionner le développement de filières de réparations, de réutilisation (entreprises de nettoyage de couches, mouchoirs, serviettes féminines lavables).Subventionner et imposer la mise en place de l'autosuffisance alimentaire et énergétique des communes. Imposer et aider  la reconversion des agriculteurs en agriculture biologique
Obliger les industriels à mettre à disposition les pièces détachées d'un produit pendant 10 ans minimum à un prix favorisant la réparation plutôt que le rachat du produit.
Surtaxer les transports aériens
Mise en place du télétravail des élus, réduire leurs déplacements aériens aux crises graves";2206;Valérie ;0;0;;"";"";27;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/27
687;2019-01-18 10:34:00 +0100;oui en changeant le systeme integralement (je vais bientot mettre un debut de proposition dans les debat libre);2322;Agar;0;0;;"";"";22;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/22
688;2019-01-18 10:35:12 +0100;"Aucun des enjeux auxquels nous sommes confrontés ne peut être réglé au seul niveau national: écologie, fiscalité juste et équitable, pollution, sécurité énergétique, etc... nécessitent la mise en place d'une véritable démocratie européenne. Qui n'existe pas. Alors il faut que les citoyens s'emparent du sujet européen, votent, et affirment leur volonté d'une prise en compte des enjeux du futurs hors des querelles nationales et replis nationaux sans intérêt pour l'avenir.
Pour ce faire il faut exiger de tous les responsables politiques qu'ils s'engagent sur l'avenir d'une Europe solidaire, sociale et écologique. Il faut que tous les débats au Conseil européen soient rendus publics et surtout que les médias s'attachent à parler de l'actualité européennes au lieu d'en faire le bouc émissaire de tous les dysfonctionnements qui sont à 90% le fait des décisions politiques nationales.";2299;VERLEY;-1;0;;"";"";29;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/29
690;2019-01-18 11:23:28 +0100;"Accessible à tous y compris l'état, les industriels et les élus. Relocaliser les entreprises en France (ex : textile, électroménager) et ainsi réduire le transport de produits d'importation. Développer les offres de transports en commun, interdire la voiture en ville et  aider le développement des commerces de proximité. Développer le télétravail. Au sommet de l'état, réserver les déplacements aériens aux crises graves. Interdire l'implantation de nouveaux supermarchés loin des zones d'habitation. Dans le public et le privé, imposer la construction d'habitats  écologiques (énergies renouvelables, bioclimatique...) et la rénovation écologique des anciens bâtiments (chauffage, isolation).
Interdire l'éclairage des panneaux publicitaires, des vitrines la nuit, taxer les magasins qui chauffent ou climatisent et gardent leurs portes ouvertes.
Interdire les terrasses extérieures  chauffées aux restaurants ou cafés.
Interdire l'implantation de terrains de golfs, énormes consommateurs d'eau. ";2206;Valérie ;0;0;;"";"";25;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/25
737;2019-01-18 19:22:40 +0100;Diminuer la TVA sur les produits alimentaires et d’hygiene et l’augmenter sur les produits de luxe voire même d’électronique. C’est bien beau de voir le prix des TV baisser mais on ne mange pas des steaks d’ecran plats. Prêt à payer 50 euro de plus une TV écran plat que je vais changer au bout de 5 ou 10 ans si cela me permet de payer mon pain quotidien 20 centimes moins cher ;2200;Denis;0;0;;"";"";14;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/14
691;2019-01-18 11:23:37 +0100;Remettre à l’état des professions de santé. Nous payons chaque jour des médecins des laboratoire d’analyses médicales des pharmacies des cliniques etc.... c’est la sécurité sociale qui paye les payent.  pourquoi ces établissements et ces personnels ne seraient pas des fonctionnaires payé avec un salaire fixe à hauteur de leur compétence et niveau d’etudes ( je ne parle pas de payer un médecin au smic) laboratoire pharmacie, cliniques  et j’en passe génèrent des millions d’euros de bénéfice redistribué à des actionnaires sur le dos de tous nos cotisations sociales. C’est de l’argent public qui passe dans les poches des actionnaires par l’intermédiaire de vos remboursement sécurité sociale et mutuelle ;2200;Denis;0;0;;"";"";15;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/15
692;2019-01-18 11:38:28 +0100;"il faudrait aussi revoir la taxe foncière : que les primo accédants sans patrimoine, sans héritage, sans argent à la banque, qui empruntent pour acheter soient exonérés le temps de l'emprunt et par contre, que les héritiers, ceux qui disposent d'un patrimoine, d'un gros compte en banque paient davantage pour compenser.
Parce que là, une personne à tourcoing qui achète une maison à 150 000 euros (avec 145 000 euros d'emprunt) va payer la même taxe foncière qu'une personne qui hérite de la même maison ou qui la paye cash... ce n'est pas juste.";2255;bbzz;0;0;;"";"";14;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/14
693;2019-01-18 11:46:44 +0100;"Il faudrait réformer en profondeur pour qu' ""homme politique"" ne soit plus un métier, une profession. Il devrait être interdit de faire une carrière d'élu. La fonction d'élu devrait être limitée dans le temps, par exemple 10 ans au national, 12 ans au local. Cela garantirait une meilleure représentativité, permettrait un renouvellement, éviterait les dérives liées à l'ivresse du pouvoir, et remettrait au centre la notion de ""représentation"".";2255;bbzz;0;0;;"";"";33;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/33
694;2019-01-18 11:51:51 +0100;"Taxer les transports aériens,  les produits d'importation concurrençant ceux déjà produits ou fabriqués en France et respectueux de l'environnement.
Taxer les entreprises qui délocalisent, récupérer les aides attribuées par l'état à ces mêmes entreprises.  
Faire payer ou faire rembourser aux entreprises et actionnaires et non aux contribuables, dépollution, démantèlement de leurs anciennes installations. 
Taxer les activités telles que les courses automobiles. Taxer les golfs qui détruisent nos paysages et gaspillent l'eau.
Taxer et à terme interdire les dérives commerciales: obsolescence programmée, indisponibilité de pièces détachées.
Taxer et à terme imposer la reconversion écologique des entreprises ou agricultures polluantes.
";2206;Valérie ;0;0;;"";"";24;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/24
695;2019-01-18 11:59:57 +0100;"Il faudrait réformer en profondeur pour qu' ""homme politique"" ne soit plus un métier, une profession. Il devrait être interdit de faire une carrière d'élu. La fonction d'élu devrait être limitée dans le temps, par exemple 10 ans au national, 12 ans au local. Cela garantirait une meilleure représentativité, permettrait un renouvellement, éviterait les dérives liées à l'ivresse du pouvoir, et remettrait au centre la notion de ""représentation"".";2255;bbzz;0;0;;"";"";21;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/21
696;2019-01-18 12:13:57 +0100;Il y a urgence. L'Europe actuelle, les marchés sont soumis aux lobbies industriels, agricoles et financiers. Si l'Europe ne change pas de cap, il nous faudra quitter celle-ci et dénoncer les accords internationaux faisant obstacle à la transition écologique et créer de nos nouveaux partenariats avec des démocraties favorables à sa mise en oeuvre.;2206;Valérie ;0;0;;"";"";29;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/29
697;2019-01-18 12:21:07 +0100;Il faut mettre en place l'autosuffisance énergétique et alimentaire des communes rurales et urbaines, par des subventions, un service civique obligatoire, des partenariats publics/privés, la création de filières d'enseignement dans ce domaine.;2206;Valérie ;0;0;;"";"";26;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/26
698;2019-01-18 12:28:58 +0100;Pour. Droit et devoir mais à condition que le vote blanc soit pris en compte, autrement non.;2206;Valérie ;0;0;;"";"";31;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/31
699;2019-01-18 12:55:04 +0100;"l'abstention révèle une signification ; je pense que cela ne signifie pas la non pensée et que l'abstentionniste n'a rien à dire bien au contraire… souvent il ne se reconnait pas dans les programmes proposés ou ceux ci ne répondent pas aux attentes du citoyen abstentionniste… (enfin ce n'est que mon avis ;) )";2282;"";0;1;;"";"";683;Decidim::Comments::Comment;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/30
700;2019-01-18 13:29:55 +0100;Taxer les industriels sur les emballages plastiques et cartons imprimés afin de limiter les Sur-emballages inutiles ;2200;Denis;0;0;;"";"";24;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/24
701;2019-01-18 13:31:32 +0100;Trouvez vous cela admissible de payer moins cher un fruit ou un légume qui a traversé la planète en bateau ou en avion par rapport à un produit français ou au moins européen ? ;2200;Denis;0;0;;"";"";24;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/24
702;2019-01-18 13:38:02 +0100;Récupérer de l’argent avec une taxe sur le tourisme, faire payer les usagers d’avion. Payer une taxe de 10 euro par billet d’avion ( que l’on prend occasionnellement ) me parait beaucoup plus juste que de taxer le travailleur quotidien. ;2200;Denis;0;0;;"";"";24;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/24
703;2019-01-18 13:45:43 +0100;Taxer lourdement les automobiles dépassant les 6 chevaux fiscaux. Nous avons besoin d’une voiture pour nous déplacer, et devons polluer le moins possible pour cela;2200;Denis;0;0;;"";"";24;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/24
704;2019-01-18 14:01:08 +0100;il faudrait renationaliser les sociétés d'autoroute, et ne faire payer que les Poids Lourds et les touristes, gratuité pour les véhicules immatriculés en France (voitures, motos, utilitaires);2255;bbzz;0;0;;"";"";17;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/17
705;2019-01-18 14:03:01 +0100;"il faudrait aussi revoir la taxe foncière : que les primo accédants sans patrimoine, sans héritage, sans argent à la banque, qui empruntent pour acheter soient exonérés le temps de l'emprunt et par contre, que les héritiers, ceux qui disposent d'un patrimoine, d'un gros compte en banque paient davantage pour compenser. 
Parce que là, une personne à tourcoing qui achète une maison à 150 000 euros (avec 145 000 euros d'emprunt) va payer la même taxe foncière qu'une personne qui hérite de la même maison ou qui la paye cash... ce n'est pas juste.";2255;bbzz;0;0;;"";"";13;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/13
738;2019-01-18 19:28:58 +0100;J’ajoute aussi que monsieur le président de la république défend la bonne idée d’une retraite à point. Égalité pour tout le monde. Comment justifier que un mandat parlementaire ou présidentiel permette une rente à vie avec les avantages fixés aussi importants? Ces indemnités devraient être calculés sur la durée du mandat et touchées à partir de l’âge légal de départ en retraite comme toute profession. ;2200;Denis;0;1;;"";"";484;Decidim::Comments::Comment;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/15
707;2019-01-18 14:08:53 +0100;L'état doit appliquer et faire respecter la loi de 1905 strictement. Il faut supprimer tous régimes concordataires sur le sol français. Les élus n'ont pas à recevoir et consulter les dirigeants des cultes concernant les affaires de l'état. Les signes distinctifs et pratiques religieuses doivent être interdites au sein des établissements publics (mairies, cantines et universités comprises). L'état ne doit pas financer lieux et enseignements des cultes par quelques détours que ce soient. Un jour férié dédié à laïcité en remplacement d'un jour férié religieux serait une idée à étudier. Les représentants de l'état (sauf à titre personnel, en dehors de leurs fonctions) n'ont pas à participer à des rites ou cérémonies religieuses.;2206;Valérie ;1;0;;"";"";40;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/40
709;2019-01-18 14:42:48 +0100;lorsque la région et le département se sont mis en place, j'ai cru que certains services en doublons se seraient mutualisés! là je pense que des économies peuvent se faire.  ;2319;vergote ;0;0;;"";"";16;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/16
710;2019-01-18 14:54:17 +0100;lorsque la France est allé chercher les immigrés pour travailler dans nos usines, mines etc.... cette main d'oeuvre bon marché nos politiques étaient trop heureux! de cette aubaine, là où le bas blesse c'est qu'il n'y a mis aucune conditions pour le rapprochement parentale la langue française n'était pas obligatoire! on leur a inculqué leurs droits mais aucunement leurs devoirs  ni le respect de notre laïcité. la langue française obligatoire,ainsi que les  lois républicaines et la laïcité  sont à faire respecter dans les établissements  scolaires et   dans les facultés.;2319;vergote ;0;0;;"";"";38;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/38
711;2019-01-18 15:05:56 +0100;l’Europe actuel n'est pas celle que Mr Roquard nous avait tant vanté. économie européenne n'existe pas c'est chacun pour soi. les lobbies industriels, banquaires mènent la danse et imposent leurs décisions on là bien vu avec mosantos et le glyphosate .trop de pays disparates incorporés dans l’Europe  sans les avoir vraiment intégrés tout cela fait que cette europe ne fonctionne pas. ;2319;vergote ;0;0;;"";"";29;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/29
712;2019-01-18 15:10:26 +0100;pourquoi avoir mis en plus du département la région? ne croyez vous pas que des services doublons ont alourdis les démarchent du citoyens ainsi que sa lecture politique  ;2319;vergote ;0;0;;"";"";23;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/23
713;2019-01-18 16:58:36 +0100;"le vote blanc est un suffrage exprimé à la différence de l’abstention ,
chaque citoyen a le droit de n’être pas d'accord avec les choix proposés,  au cas ou le vote blanc serait majoritaire que faudrait il faire?
recommencer l'élection ? ce qui prendrait beaucoup de temps
voter pour les candidats du premier tour ayant réalisé plus de 15% des suffrages exprimés? ";2328;ddllee59221;0;0;;"";"";30;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/30
714;2019-01-18 17:19:27 +0100;"Bonjour, 

Je pense en effet qu'il faut reconnaître le vote blanc, j'irai toutefois plus loin. Il faut reconnaître le vote blanc et l'abstention. En effet si en pourcentage Abstention + votre blanc = 50% + 1 voix, alors l'élection est invalidée et il n'y a pas de vainqueur. De plus, les candidats s'étant présentés n'ont plus le droit de se représenter pour cette élection. Ceci afin d'éviter qu'un président/député soit élu avec 0.5 français sur 10 votant (CF élection récente de certains députés) qui sont légitimes mais pas représentatif des concitoyens. 

Cordialement";2338;Alexeï Philippe;1;0;;"";"";30;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/30
715;2019-01-18 17:21:10 +0100;"Pour, je n'ai toutefois pas d'idée de comment. A définir tous ensemble (via le RIC ?).

Cordialement";2338;Alexeï Philippe;1;0;;"";"";36;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/36
716;2019-01-18 17:23:29 +0100;"Davantage de référendum et RESPECTER le choix des citoyens et ne pas faire l'inverse (CF 2005). 
Le RIC des gilets jaunes me convient (les 4 points des GJ). 

Cordialement, ";2338;Alexeï Philippe;1;0;;"";"";35;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/35
717;2019-01-18 17:26:11 +0100;"Non pas nécessairement par contre reconnaissance du vote blanc + Abstention et en cas de Vote blanc + Abstention = 50% + 1 voix, annulation de l'élection et convocation à une nouvelle élection avec des candidats différents. 
Interdiction aux candidats qui n'ont pas convaincu de se représenter à cette seconde élection, ceci afin d'éviter des députés/maires/présidents élu avec 10% du corps électoral. 

Cordialement, ";2338;Alexeï Philippe;-1;0;;"";"";31;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/31
718;2019-01-18 17:26:35 +0100;il y a des règles en démocratie, il faut les respecter;2328;ddllee59221;-1;0;;"";"";36;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/36
719;2019-01-18 17:27:20 +0100;au moins 50% (minimum);2338;Alexeï Philippe;0;0;;"";"";32;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/32
720;2019-01-18 17:30:42 +0100;"je suis contre pour un usage intensif du referendum, le principe de la démocratie est d'élire des représentants députés à qui on donne mandat de nous représenter pour proposer des lois et les soumettre au vote des assemblées, qui seront ensuite appliquées par l'exécutif le gouvernement, le referendum ayant été instauré dans la v eme république par le général De Gaulle pour imposer des lois par le président de la République.
le problème viens que les mandats du président et des députés coïncident depuis le quinquennat, la majorité parlementaire reflète l'élection présidentielle, ce qui exclue toute cohabitation et il n'y a plus de débat à l'assemblée. 
le système est complétement dévoyé aujourd'hui, c'est l' exécutif qui impose les lois qui ne peuvent même plus être amandées par l'opposition.
le referendum devrait être limité aux changements constitutionnels, quand la France prends engagements envers les instances internationales, ou pour dissoudre l'assemblée.";2328;ddllee59221;0;1;;"";"";514;Decidim::Comments::Comment;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/36
721;2019-01-18 17:32:15 +0100;"Oui davantage de recours au référendum. 
Par contre l'initiative ne doit pas venir du politique (risque de censure au parlement et ou au conseil constitutionnel). 
Cela doit venir des citoyens français, et il faudrait définir un nombre de signature (2M ?) comme la récente consultation qui a eu lieu pour l'écologie. 
Enfin le parlement doit RESPECTER le choix des citoyens même si cela nuit à l'intérêt des politiques ou d'une caste.  Par conséquent il faut voir comment on place le référendum dans la hiérarchie des normes.

Cordialement, ";2338;Alexeï Philippe;1;0;;"";"";37;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/37
722;2019-01-18 17:37:03 +0100;"oui, ca se fait chez nos voisins belges, le vote se déroule sur une semaine ou les citoyens peuvent voter pendant leurs heures de travail
voter est un droit c'est aussi un devoir civique";2328;ddllee59221;1;0;;"";"";31;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/31
723;2019-01-18 17:39:00 +0100;"quelques exemples "" locaux"" d ameliorations   possibles relevés dans les journaux et  représentatifs d un certain gaspillage
 a la MEL un nouveau siege qui passe de 56 millions d euros a 86 en moins de 6 mois…..
des mairies  et collectivités  qui ne demandent pas le temps officiel annuel aux fonctionnaires territoriaux '1600 h ' je pense
des pertes de recettes par exemple le naming du stade maintenant appelé Mauroy
au plan  national
des cumuls de remunerations par exemple retraite + haute autorité , sénateur maire .. etc
des doublons fonction  region département   metropole SIVOM  communes …..
des secteurs en excédent de fonctionnaires  non transférables vers des secteurs en manque
avant d  augmenter les impots   optimisons les dépenses de  fonctionnement 

";2308;Jpdchti59 ;0;0;;"";"";15;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/15
724;2019-01-18 17:39:42 +0100;"Réduction drastique du nombre de député + hauts fonctionnaires. Assemblée + Sénat pas plus de 300 élus. 
Limitation des mandats (pas plus de 2) pour éviter les professionnels de la politiques.
Réduction drastique de tous les avantages des élus, salaires diminués. 
Interdiction d'être élu en cas de casier judiciaire non vierge QQS le délit. 
Poursuite très sévères contre les élus contre lesquels nous pouvons prouver de la corruption de la part de Lobby/entreprise/nation étrangères,  ou qui utilise de l'argent public a des fins privés. ";2338;Alexeï Philippe;1;0;;"";"";33;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/33
725;2019-01-18 17:53:33 +0100;l’assemblée nationale, élue au suffrage universel doit proposer les lois et les voter, le sénat élu par ses pairs constitue un élément de stabilité, et doit à mon avis être une sorte de contrôle de qualité, avec l'aide du conseil et la cour des comptes,  qui doit évaluer et contrôler l'efficacité des lois, quitte à les remettre en cause, la présidence de la République étant le garant des institutions ;2328;ddllee59221;1;0;;"";"";34;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/34
726;2019-01-18 18:03:51 +0100;"non car c'est une prime aux extrêmes, chaque circonscription vote pour un représentant qui a sa personnalité pas pour un parti  et ne veut pas être représentée par une machine à voter télécommandée par les grandes formations politiques.
cela dit il faudrait peut être revoir le découpage électoral pour qu'il soit plus représentatif des Français";2328;ddllee59221;-1;0;;"";"";32;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/32
727;2019-01-18 18:17:35 +0100;"non, il ne faut pas oublier que le referendum a été crée par le Général De Gaulle pour faire passer des lois en force en se mettant dans la balance, votez oui ou je m'en vais
le referendum doit rester une procédure d'exception,  pour des changements de la constitution, l'engagement de ma France envers les pays étrangers, et pour dissoudre l'assemblée si le peuple ne s'y sent plus représenté.
ensuite il faut que les résultats soient respectés cf celui de 2005 ! 
on aurait pu aussi faire un referendum pour ratifier le traité de Marrakech, et celui qui va créer bientot un parlement franco-allemand";2328;ddllee59221;-1;0;;"";"";37;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/37
